"primary_key","observed_on","user_id","created_at","updated_at","latitude","longitude","species_guess","scientific_name","common_name","county_names"
454,"2019-03-09",77467,"2019-03-09 21:05:42 +0100","2019-03-11 19:40:49 +0100",40.71378386,-74.48803898,"eastern white pine","Pinus strobus","eastern white pine","Morris"
455,"2019-03-08",216905,"2019-03-13 19:51:04 +0100","2019-03-15 12:03:24 +0100",40.289815,-74.7215674,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
456,"2019-03-14",130834,"2019-03-15 13:47:59 +0100","2019-11-07 06:08:26 +0100",40.09555303,-74.32037473,"Virginia pine","Pinus virginiana","Virginia pine","Ocean"
457,"2019-03-12",35078,"2019-03-15 22:24:10 +0100","2019-03-16 02:22:49 +0100",40.63980757,-74.62648723,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
458,"2019-03-16",442420,"2019-03-16 19:22:18 +0100","2022-08-06 00:40:03 +0100",39.6258292,-74.73786983,"pitch pine","Pinus rigida","pitch pine","Atlantic"
459,"2019-03-16",442420,"2019-03-16 19:22:47 +0100","2022-08-06 00:40:22 +0100",39.72349901,-74.6428621,"pitch pine","Pinus rigida","pitch pine","Burlington"
460,"2019-03-16",35078,"2019-03-17 00:01:51 +0100","2022-01-13 03:45:09 +0100",39.83108933,-74.18095402,"eastern white pine","Pinus strobus","eastern white pine","Ocean"
461,"2019-03-16",172,"2019-03-17 01:04:08 +0100","2019-03-17 12:56:08 +0100",40.05676809,-74.39576492,"pitch pine","Pinus rigida","pitch pine","Ocean"
462,"2019-03-16",35078,"2019-03-17 18:32:50 +0100","2022-01-13 03:45:06 +0100",40.04258732,-74.08755739,"pitch pine","Pinus rigida","pitch pine","Ocean"
463,"2019-03-16",35078,"2019-03-17 23:38:09 +0100","2019-08-19 20:00:53 +0100",40.03297954,-74.07637484,"pitch pine","Pinus rigida","pitch pine","Ocean"
464,"2019-03-17",1054256,"2019-03-18 15:09:20 +0100","2021-03-05 20:16:30 +0100",39.83071212,-74.99245234,"pitch pine","Pinus rigida","pitch pine","Camden"
465,"2019-03-17",1054256,"2019-03-18 15:09:21 +0100","2021-03-05 20:16:29 +0100",39.83069095,-74.99270073,"eastern white pine","Pinus strobus","eastern white pine","Camden"
466,"2019-03-17",1054256,"2019-03-18 15:09:26 +0100","2021-03-05 20:16:29 +0100",39.83531318,-75.0047275,"eastern white pine","Pinus strobus","eastern white pine","Camden"
467,"2019-03-17",1054256,"2019-03-18 15:09:29 +0100","2021-03-05 20:16:28 +0100",39.84523456,-74.99135691,"eastern white pine","Pinus strobus","eastern white pine","Camden"
468,"2019-03-16",1054256,"2019-03-18 15:09:33 +0100","2021-03-05 20:16:27 +0100",39.88524624,-74.96901194,"eastern white pine","Pinus strobus","eastern white pine","Camden"
469,"2019-03-16",1054256,"2019-03-18 15:09:34 +0100","2021-03-05 20:16:26 +0100",39.90929477,-74.93560648,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
470,"2019-03-17",1054256,"2019-03-18 15:09:35 +0100","2021-03-05 20:16:26 +0100",39.9096422,-74.93645284,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
471,"2019-03-17",1054256,"2019-03-18 15:09:36 +0100","2021-03-05 20:16:25 +0100",39.91087102,-74.95521769,"eastern white pine","Pinus strobus","eastern white pine","Camden"
472,"2019-03-17",1054256,"2019-03-18 15:09:37 +0100","2021-03-05 20:16:25 +0100",39.91312237,-74.94216874,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
473,"2019-03-17",1054256,"2019-03-18 15:09:39 +0100","2021-03-05 20:16:24 +0100",39.91117797,-74.96394278,"eastern white pine","Pinus strobus","eastern white pine","Camden"
474,"2019-03-17",1054256,"2019-03-18 15:10:14 +0100","2021-03-05 20:16:23 +0100",39.86740556,-74.97798054,"eastern white pine","Pinus strobus","eastern white pine","Camden"
475,"2019-03-17",1054256,"2019-03-18 15:10:17 +0100","2021-03-05 20:16:22 +0100",39.83536792,-75.00421656,"eastern white pine","Pinus strobus","eastern white pine","Camden"
476,"2019-03-18",1485844,"2019-03-18 23:11:51 +0100","2019-03-19 12:33:17 +0100",40.36150833,-74.63449167,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
477,"2019-03-18",1485844,"2019-03-19 00:18:42 +0100","2019-08-07 14:34:42 +0100",40.36226333,-74.63300333,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
478,"2019-03-19",1508753,"2019-03-19 18:00:20 +0100","2019-03-20 19:10:33 +0100",40.97554398,-74.59925842,"eastern white pine","Pinus strobus","eastern white pine","Morris"
479,"2019-03-19",1054256,"2019-03-20 00:21:05 +0100","2019-07-14 21:28:50 +0100",39.82817106,-74.99141676,"eastern white pine","Pinus strobus","eastern white pine","Camden"
480,"2019-03-19",35078,"2019-03-21 01:21:45 +0100","2022-01-13 03:45:03 +0100",40.61596989,-74.49090305,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
481,"2019-03-19",35078,"2019-03-21 01:21:59 +0100","2023-03-09 22:30:25 +0100",40.61596989,-74.49090305,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
482,"2019-03-19",35078,"2019-03-21 01:22:01 +0100","2023-12-07 13:15:18 +0100",40.61596989,-74.49090305,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
483,"2019-03-22",1054256,"2019-03-23 02:04:09 +0100","2019-03-23 14:42:24 +0100",39.83213408,-74.98914251,"eastern white pine","Pinus strobus","eastern white pine","Camden"
484,"2019-03-22",1054256,"2019-03-23 02:04:12 +0100","2019-03-26 04:28:55 +0100",39.83233254,-74.98933027,"eastern white pine","Pinus strobus","eastern white pine","Camden"
485,"2019-03-22",1054256,"2019-03-23 02:04:15 +0100","2019-03-26 04:28:46 +0100",39.83229787,-74.98969777,"eastern white pine","Pinus strobus","eastern white pine","Camden"
486,"2019-03-22",1054256,"2019-03-23 02:04:18 +0100","2019-03-26 12:21:28 +0100",39.83235371,-74.98870237,"pitch pine","Pinus rigida","pitch pine","Camden"
487,"2019-03-24",77467,"2019-03-24 17:12:04 +0100","2019-03-28 12:19:47 +0100",40.95496168,-74.38317521,"eastern white pine","Pinus strobus","eastern white pine","Morris"
488,"2017-03-09",1054256,"2019-03-28 01:18:14 +0100","2019-03-28 14:56:43 +0100",39.83329286,-74.989357,"eastern white pine","Pinus strobus","eastern white pine","Camden"
489,"2019-03-29",1485850,"2019-03-29 21:18:00 +0100","2019-03-31 13:15:45 +0100",40.29227806,-74.72257599,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
490,"2019-03-30",864076,"2019-03-30 16:06:36 +0100","2023-12-08 13:41:35 +0100",40.73517313,-74.16504893,"eastern white pine","Pinus strobus","eastern white pine","Essex"
491,"2019-03-30",1494009,"2019-03-30 16:07:41 +0100","2019-03-31 13:13:43 +0100",40.29194857,-74.72422144,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
492,"2019-03-30",1494013,"2019-03-30 16:09:23 +0100","2019-03-30 17:45:49 +0100",40.2920085,-74.72437022,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
493,"2019-03-30",1555213,"2019-03-30 16:09:52 +0100","2019-04-08 17:57:13 +0100",40.29204483,-74.72434198,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
494,"2019-03-30",79395,"2019-03-30 21:40:11 +0100","2019-04-01 23:22:39 +0100",40.52321705,-74.49275343,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
495,"2019-03-30",1491090,"2019-03-30 23:28:40 +0100","2019-03-31 22:55:08 +0100",40.30295833,-74.73753333,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
496,"2019-04-02",1494002,"2019-04-02 20:17:20 +0100","2023-03-09 22:48:19 +0100",40.29728446,-74.72735775,"pitch pine","Pinus rigida","pitch pine","Mercer"
497,"2019-04-04",482087,"2019-04-04 22:24:06 +0100","2019-04-09 04:11:55 +0100",40.29598667,-74.72525833,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
498,"2019-04-06",1555077,"2019-04-06 13:25:30 +0100","2023-12-18 17:42:43 +0100",40.2941598,-74.73106108,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
499,"2019-04-06",106898,"2019-04-06 21:18:25 +0100","2022-07-27 19:54:32 +0100",39.32196477,-74.59571279,"Virginia pine","Pinus virginiana","Virginia pine","Atlantic"
500,"2019-03-30",653098,"2019-04-06 23:45:53 +0100","2019-04-07 13:09:33 +0100",41.226975,-74.754395,"pitch pine","Pinus rigida","pitch pine","Sussex"
501,"2019-03-30",653098,"2019-04-06 23:48:03 +0100","2023-12-23 02:18:02 +0100",41.22673,-74.7538,"eastern white pine","Pinus strobus","eastern white pine","Sussex"
502,"2019-03-17",1519805,"2019-04-07 23:01:43 +0100","2023-03-03 23:17:32 +0100",40.77543825,-74.17134177,"eastern white pine","Pinus strobus","eastern white pine","Essex"
503,"2019-04-08",653696,"2019-04-08 22:02:42 +0100","2019-04-08 22:56:53 +0100",40.98960179,-74.01566201,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
504,"2017-09-12",1054256,"2019-04-12 13:57:36 +0100","2019-04-15 02:39:20 +0100",39.83348777,-74.98923949,"eastern white pine","Pinus strobus","eastern white pine","Camden"
505,"2019-04-13",1555213,"2019-04-13 12:34:06 +0100","2019-04-16 01:47:24 +0100",40.29282024,-74.72362071,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
506,"2019-04-16",218164,"2019-04-16 17:04:10 +0100","2023-03-09 15:24:05 +0100",40.29223016,-74.72300188,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
507,"2019-04-16",572980,"2019-04-16 20:12:50 +0100","2019-04-17 03:43:49 +0100",41.12357217,-74.23439667,"eastern white pine","Pinus strobus","eastern white pine","Passaic"
508,"2019-04-19",820385,"2019-04-19 19:51:27 +0100","2023-03-09 22:32:40 +0100",40.71436037,-74.54342608,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
509,"2019-04-21",1643629,"2019-04-21 18:54:26 +0100","2021-03-31 16:19:00 +0100",40.86117363,-73.98511922,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
510,"2019-04-13",35078,"2019-04-21 22:48:24 +0100","2019-04-22 12:22:49 +0100",40.00073712,-74.82103117,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
511,"2019-04-21",900490,"2019-04-21 23:47:41 +0100","2023-03-09 15:13:23 +0100",40.28341151,-74.52293725,"red pine","Pinus resinosa","red pine","Mercer"
512,"2019-04-23",1557925,"2019-04-23 21:17:22 +0100","2019-04-23 21:25:47 +0100",40.33353757,-74.60880115,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
513,"2019-04-27",712253,"2019-04-27 19:48:27 +0100","2023-07-07 10:35:56 +0100",39.67028333,-75.07602783,"pitch pine","Pinus rigida","pitch pine","Gloucester"
514,"2019-04-28",757381,"2019-04-28 12:14:25 +0100","2022-04-20 00:18:08 +0100",39.86085892,-74.61365509,"pitch pine","Pinus rigida","pitch pine","Burlington"
515,"2019-04-28",633561,"2019-04-28 13:08:39 +0100","2019-04-29 22:30:40 +0100",39.84863667,-74.61433333,"pitch pine","Pinus rigida","pitch pine","Burlington"
516,"2019-04-28",633561,"2019-04-28 13:39:33 +0100","2019-04-29 22:31:00 +0100",39.867895,-74.60240833,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
517,"2019-04-28",589899,"2019-04-28 23:50:32 +0100","2019-04-28 23:50:50 +0100",39.86175919,-74.61235809,"pitch pine","Pinus rigida","pitch pine","Burlington"
518,"2019-04-28",589899,"2019-04-29 00:21:45 +0100","2019-04-29 22:30:40 +0100",39.86901855,-74.60453796,"pitch pine","Pinus rigida","pitch pine","Burlington"
519,"2019-04-28",1430431,"2019-04-29 00:29:23 +0100","2019-04-29 12:37:22 +0100",39.81386192,-74.54771819,"pitch pine","Pinus rigida","pitch pine","Burlington"
520,"2019-04-28",712253,"2019-04-29 00:52:08 +0100","2023-07-07 09:49:40 +0100",39.89308833,-74.57170833,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
521,"2019-04-28",1430431,"2019-04-29 01:41:17 +0100","2019-04-29 12:35:52 +0100",39.81249809,-74.54810085,"pitch pine","Pinus rigida","pitch pine","Burlington"
522,"2019-04-28",1633906,"2019-04-29 02:55:37 +0100","2019-04-29 22:30:55 +0100",39.96261215,-75.10447693,"eastern white pine","Pinus strobus","eastern white pine","Camden"
523,"2019-04-28",271276,"2019-04-29 13:21:55 +0100","2019-05-26 23:12:21 +0100",38.93369732,-74.9664255,"loblolly pine","Pinus taeda","loblolly pine","Cape May"
524,"2019-04-29",1186905,"2019-04-29 14:45:30 +0100","2019-04-29 22:30:39 +0100",39.7343857,-74.49143668,"pitch pine","Pinus rigida","pitch pine","Burlington"
525,"2019-04-27",1633906,"2019-04-30 04:22:43 +0100","2019-09-02 17:45:19 +0100",39.97025426,-75.06619944,"eastern white pine","Pinus strobus","eastern white pine","Camden"
526,"2019-04-17",1711685,"2019-05-02 17:45:20 +0100","2023-11-12 00:23:04 +0100",40.02022552,-74.31116486,"pitch pine","Pinus rigida","pitch pine","Ocean"
527,"2019-05-04",670120,"2019-05-04 16:28:34 +0100","2024-02-19 23:43:20 +0100",39.95971215,-74.50907085,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
528,"2019-05-04",1445524,"2019-05-04 16:35:12 +0100","2025-02-10 03:07:42 +0100",39.95986355,-74.50858332,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
529,"2019-05-04",1557694,"2019-05-04 20:36:10 +0100","2024-06-21 02:42:43 +0100",40.38760838,-74.66246132,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
530,"2019-05-04",1557694,"2019-05-04 20:37:53 +0100","2023-03-09 15:29:04 +0100",40.38758336,-74.66258621,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
531,"2019-05-01",1719220,"2019-05-04 22:45:45 +0100","2025-01-08 17:27:24 +0100",40.751097,-74.053968,"eastern white pine","Pinus strobus","eastern white pine","Hudson"
532,"2019-05-06",1724666,"2019-05-06 15:32:02 +0100","2023-12-03 13:38:53 +0100",40.80118958,-74.01367742,"eastern white pine","Pinus strobus","eastern white pine","Hudson"
533,"2019-05-06",1709871,"2019-05-06 15:32:26 +0100","2023-12-08 13:25:27 +0100",40.50613905,-74.45622175,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
534,"2019-05-06",1724643,"2019-05-06 15:32:59 +0100","2023-12-14 18:08:05 +0100",40.80126615,-74.01393989,"eastern white pine","Pinus strobus","eastern white pine","Hudson"
535,"2019-05-06",1724900,"2019-05-06 16:55:23 +0100","2025-01-08 17:27:17 +0100",40.80104493,-74.01382085,"eastern white pine","Pinus strobus","eastern white pine","Hudson"
536,"2019-05-06",1485900,"2019-05-06 20:51:44 +0100","2019-05-09 12:42:44 +0100",40.29294119,-74.73033653,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
537,"2019-05-07",1488417,"2019-05-07 15:41:55 +0100","2023-11-12 00:33:02 +0100",39.95263462,-74.29437297,"pitch pine","Pinus rigida","pitch pine","Ocean"
538,"2019-05-07",1510565,"2019-05-08 00:08:42 +0100","2019-05-08 05:21:35 +0100",40.88214234,-74.19848677,"eastern white pine","Pinus strobus","eastern white pine","Passaic"
539,"2019-05-08",1214909,"2019-05-08 19:13:36 +0100","2020-10-09 19:36:34 +0100",39.60083,-74.99581167,"shortleaf pine","Pinus echinata","shortleaf pine","Gloucester"
540,"2019-05-04",653098,"2019-05-09 07:49:26 +0100","2023-12-13 23:27:18 +0100",39.959795,-74.50866667,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
541,"2019-05-11",1020619,"2019-05-11 16:43:35 +0100","2019-11-05 22:21:48 +0100",40.48337124,-74.43471403,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
542,"2018-08-14",35078,"2019-05-14 19:48:10 +0100","2019-05-14 22:37:02 +0100",39.62533249,-74.43254728,"pitch pine","Pinus rigida","pitch pine","Burlington"
543,"2019-05-14",44100,"2019-05-15 01:59:16 +0100","2019-05-15 02:14:15 +0100",40.44193418,-74.72188855,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
544,"2019-05-14",466325,"2019-05-15 12:32:05 +0100","2020-08-08 22:19:55 +0100",40.58541458,-75.14515254,"eastern white pine","Pinus strobus","eastern white pine","Hunterdon"
545,"2019-05-16",1739172,"2019-05-16 22:23:11 +0100","2023-03-09 15:29:56 +0100",40.29271932,-74.72359389,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
546,"2019-05-18",1763493,"2019-05-18 15:04:17 +0100","2019-08-07 19:07:58 +0100",39.4628036,-74.45095741,"pitch pine","Pinus rigida","pitch pine","Atlantic"
547,"2019-05-18",1765011,"2019-05-18 22:45:30 +0100","2019-08-20 02:56:29 +0100",40.04038213,-74.08418816,"pitch pine","Pinus rigida","pitch pine","Ocean"
548,"2019-05-18",1765011,"2019-05-18 23:19:49 +0100","2019-08-20 02:56:37 +0100",40.04044502,-74.08281749,"pitch pine","Pinus rigida","pitch pine","Ocean"
549,"2019-05-18",1765011,"2019-05-18 23:19:52 +0100","2019-08-20 02:56:50 +0100",40.04044502,-74.08281749,"pitch pine","Pinus rigida","pitch pine","Ocean"
550,"2019-05-18",1765011,"2019-05-18 23:19:53 +0100","2019-08-20 02:53:58 +0100",40.04044502,-74.08281749,"pitch pine","Pinus rigida","pitch pine","Ocean"
551,"2019-05-18",1765011,"2019-05-18 23:19:55 +0100","2019-08-20 02:54:09 +0100",40.04044502,-74.08281749,"pitch pine","Pinus rigida","pitch pine","Ocean"
552,"2019-05-18",1765011,"2019-05-18 23:19:57 +0100","2019-08-20 02:54:23 +0100",40.04044502,-74.08281749,"pitch pine","Pinus rigida","pitch pine","Ocean"
553,"2019-05-18",442420,"2019-05-19 00:39:32 +0100","2022-08-06 00:38:50 +0100",39.80148033,-74.47681744,"shortleaf pine","Pinus echinata","shortleaf pine","Burlington"
554,"2019-05-18",19073,"2019-05-19 00:48:02 +0100","2023-01-19 05:09:00 +0100",39.46902032,-74.45326059,"shortleaf pine","Pinus echinata","shortleaf pine","Atlantic"
555,"2019-05-18",1765011,"2019-05-19 01:09:36 +0100","2019-08-19 20:01:12 +0100",40.03616244,-74.08173922,"pitch pine","Pinus rigida","pitch pine","Ocean"
556,"2019-05-18",1765011,"2019-05-19 01:09:52 +0100","2019-08-19 20:01:07 +0100",40.03616244,-74.08173922,"pitch pine","Pinus rigida","pitch pine","Ocean"
557,"2019-05-18",1765011,"2019-05-19 01:47:31 +0100","2019-10-16 14:07:17 +0100",39.83227555,-74.17850721,"pitch pine","Pinus rigida","pitch pine","Ocean"
558,"2019-05-18",1765011,"2019-05-19 02:14:30 +0100","2023-03-09 22:57:02 +0100",39.83182088,-74.17838174,"pitch pine","Pinus rigida","pitch pine","Ocean"
559,"2019-05-18",1765011,"2019-05-19 02:46:32 +0100","2019-10-16 14:07:23 +0100",39.83081877,-74.17767227,"pitch pine","Pinus rigida","pitch pine","Ocean"
560,"2019-05-18",216606,"2019-05-19 03:15:21 +0100","2019-05-19 03:18:02 +0100",40.39232167,-74.70571167,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
561,"2019-05-18",216606,"2019-05-19 03:32:01 +0100","2023-03-09 15:48:41 +0100",40.39394667,-74.70649667,"pitch pine","Pinus rigida","pitch pine","Somerset"
562,"2019-05-18",35078,"2019-05-19 13:08:02 +0100","2023-03-09 15:48:42 +0100",40.04447508,-74.08685063,"pitch pine","Pinus rigida","pitch pine","Ocean"
563,"2019-05-18",35078,"2019-05-19 15:07:52 +0100","2023-03-09 15:48:43 +0100",40.04281767,-74.08667239,"pitch pine","Pinus rigida","pitch pine","Ocean"
564,"2019-05-18",35078,"2019-05-19 19:48:34 +0100","2023-03-09 15:48:44 +0100",40.03430556,-74.07906647,"pitch pine","Pinus rigida","pitch pine","Ocean"
565,"2019-05-19",1054256,"2019-05-20 00:23:48 +0100","2019-07-14 21:28:55 +0100",39.90818757,-74.93452933,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
566,"2019-05-19",1054256,"2019-05-20 00:23:50 +0100","2019-07-14 21:28:59 +0100",39.90843743,-74.93444887,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
567,"2019-05-19",1054256,"2019-05-20 00:23:57 +0100","2019-07-14 21:29:02 +0100",39.90818978,-74.9344561,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
