Tree_ID,sales_price,sales_id
208,2341.5,120
210,1034.25,120
220,1575,121
231,11765.25,121
232,5869.5,121
233,2493.75,121
240,1107.75,121
251,2063.25,121
253,1580.25,121
255,2073.75,121
258,6489,121
262,4368,121
263,1611.75,121
267,2850.75,121
268,2199.75,121
270,1333.5,121
275,3507,121
277,5307.75,121
281,7292.25,121
291,4793.25,121
295,1023.75,121
296,3874.5,121
300,1517.25,121
304,2646,121
305,1674.75,121
306,2945.25,121
312,8032.5,121
315,1806,122
316,1800.75,122
321,2367.75,122
324,1806,122
326,6011.25,122
332,2551.5,122
342,1354.5,122
343,3375.75,122
345,4016.25,122
346,2247,122
348,4373.25,122
350,4446.75,122
354,1575,122
359,1958.25,122
361,2000.25,122
362,8347.5,122
363,2446.5,122
376,3018.75,122
383,2404.5,122
384,3438.75,122
391,1774.5,122
403,2871.75,122
404,2163,122
411,1716.75,122
412,3675,122
413,2220.75,123
416,4483.5,123
420,2068.5,123
423,1496.25,123
424,1050,123
430,5244.75,123
436,2698.5,123
440,1937.25,123
443,2115.75,123
445,5197.5,123
450,2499,123
452,5019,123
456,3013.5,123
459,3391.5,123
461,2194.5,123
471,5811.75,123
478,2777.25,123
486,4084.5,123
489,1790.25,123
499,2493.75,123
503,2619.75,123
507,1890,123
515,5155.5,123
520,2262.75,123
526,2226,123
530,2472.75,124
536,7077,124
540,1653.75,124
548,1270.5,124
553,2845.5,124
554,1963.5,124
560,2619.75,124
561,11014.5,124
562,6462.75,124
568,1601.25,124
569,1386,124
571,2509.5,124
586,2488.5,124
592,2567.25,124
595,2000.25,124
599,1648.5,124
605,2430.75,124
610,2556.75,124
612,1890,124
615,2304.75,124
619,987,124
620,3176.25,124
621,1391.25,124
622,1937.25,124
623,2798.25,124
631,1338.75,125
634,1937.25,125
635,2499,125
642,8862,125
647,1701,125
649,1716.75,125
651,2210.25,125
653,1396.5,125
655,9985.5,125
657,945,125
658,3050.25,125
659,4289.25,125
661,5019,125
663,1890,125
666,1575,125
671,1249.5,125
672,3727.5,125
675,4368,125
676,2693.25,125
681,1386,125
685,1638,125
691,3354.75,125
695,903,125
700,3470.25,125
703,2210.25,125
704,1254.75,126
706,3963.75,126
713,1979.25,126
714,2761.5,126
717,3806.25,126
719,1932,126
721,4100.25,126
725,5176.5,126
727,2378.25,126
736,3066,126
737,2593.5,126
751,1538.25,126
753,6814.5,126
755,1212.75,126
772,2047.5,126
776,1470,126
777,1412.25,126
783,2866.5,126
786,2451.75,126
788,1674.75,126
793,3664.5,126
798,2021.25,126
800,3486,126
802,2546.25,126
803,2472.75,126
809,2803.5,127
811,2063.25,127
814,2126.25,127
819,1774.5,127
820,3675,127
822,1827,127
834,1354.5,127
837,1617,127
839,1050,127
845,2672.25,127
847,3354.75,127
854,2163,127
856,1527.75,127
857,2063.25,127
860,1606.5,127
861,1622.25,127
863,3438.75,127
867,1443.75,127
875,10946.25,127
878,2719.5,127
881,5754,127
884,2562,127
887,3459.75,127
888,2619.75,127
890,2588.25,127
891,1926.75,128
892,3654,128
898,1790.25,128
900,2924.25,128
904,2252.25,128
905,2824.5,128
907,1727.25,128
908,1212.75,128
912,6956.25,128
919,4777.5,128
921,3165.75,128
930,2714.25,128
933,1176,128
934,3123.75,128
936,3344.25,128
938,3066,128
939,2693.25,128
943,997.5,128
944,1149.75,128
962,7654.5,128
963,1065.75,128
966,1690.5,128
968,5045.25,128
972,1097.25,128
999,3900.75,128
1001,1323,129
1006,2226,129
1007,3480.75,129
1014,7014,129
1016,1107.75,129
1026,1512,129
1030,4032,129
1031,6961.5,129
1038,2730,129
1040,4058.25,129
1048,6961.5,129
1053,4751.25,129
1058,2304.75,129
1062,7077,129
1068,1753.5,129
1069,1653.75,129
1072,3060.75,129
1077,955.5,129
1078,4441.5,129
1080,4541.25,129
1087,10090.5,129
1091,7014,129
1092,2252.25,129
1097,3480.75,129
1101,2388.75,129
1102,3165.75,130
1103,3633,130
1107,3795.75,130
1110,3890.25,130
1115,1680,130
1119,4278.75,130
1122,3512.25,130
1124,3906,130
1138,3370.5,130
1139,1071,130
1141,1575,130
1144,2520,130
1155,1659,130
1159,840,130
1160,8363.25,130
1167,6966.75,130
1174,78.75,130
1175,2184,130
1187,4635.75,130
1188,3864,130
1190,4116,130
1193,2010.75,130
1196,1417.5,130
1200,2089.5,130
1207,2278.5,130
1210,3475.5,131
1211,1737.75,131
1212,3921.75,131
1220,3601.5,131
1222,2541,131
1223,1638,131
1224,1197,131
1229,2798.25,131
1235,2572.5,131
1238,4541.25,131
1241,2541,131
1245,1743,131
1246,1617,131
1250,1359.75,131
1251,934.5,131
1252,3013.5,131
1258,6510,131
1270,1580.25,131
1271,3848.25,131
1277,1590.75,131
1278,1081.5,131
1281,1685.25,131
1282,2178.75,131
1284,3848.25,131
1289,8484,131
1290,2283.75,132
1291,1491,132
1301,2850.75,132
1304,2373,132
1306,4940.25,132
1312,2866.5,132
1319,8279.25,132
1321,1144.5,132
1322,2304.75,132
1337,168,132
1338,1968.75,132
1347,4819.5,132
1348,2089.5,132
1350,5596.5,132
1355,3438.75,132
1358,1800.75,132
1368,1092,132
1372,3885,132
1374,1312.5,132
1376,3570,132
1389,1638,132
1397,3538.5,132
1410,2000.25,132
1413,3255,132
1415,2126.25,132
1416,1659,133
1417,1291.5,133
1418,1181.25,133
1424,7224,133
1429,1029,133
1433,8715,133
1435,2110.5,133
1440,1979.25,133
1441,2614.5,133
1442,1286.25,133
1443,4231.5,133
1445,5407.5,133
1448,3475.5,133
1455,1197,133
1457,3832.5,133
1459,1627.5,133
1460,3795.75,133
1464,2063.25,133
1468,5874.75,133
1469,1832.25,133
1484,2472.75,133
1491,2520,133
1496,1979.25,133
1501,1223.25,133
1503,2646,133
1508,6452.25,134
1509,2089.5,134
1512,1617,134
1519,6336.75,134
1520,3491.25,134
1528,1071,134
1530,1543.5,134
1534,4441.5,134
1537,3039.75,134
1545,3113.25,134
1550,3276,134
1551,2058,134
1552,3906,134
1554,2420.25,134
1555,4105.5,134
1559,2037,134
1560,5349.75,134
1561,5659.5,134
1564,1869,134
1567,2551.5,134
1570,4893,134
1572,4872,134
1581,3228.75,134
1584,1627.5,134
1588,21813.75,134
1589,3039.75,135
1590,1181.25,135
1592,2425.5,135
1595,2157.75,135
1597,3570,135
1609,2315.25,135
1614,3974.25,135
1622,2583,135
1623,1197,135
1630,6331.5,135
1636,3402,135
1645,4016.25,135
1657,1349.25,135
1659,2063.25,135
1672,5071.5,135
1675,1848,135
1677,3192,135
1684,4735.5,135
1687,2089.5,135
1692,1953,135
1701,6021.75,135
1702,2231.25,135
1703,2630.25,135
1705,3092.25,135
1708,2619.75,135
1710,2745.75,136
1711,3743.25,136
1712,11487,136
1719,9040.5,136
1724,2262.75,136
1726,5260.5,136
1729,2441.25,136
1740,2903.25,136
1746,3559.5,136
1748,1128.75,136
1753,2651.25,136
1755,3680.25,136
1757,2352,136
1758,1165.5,136
1760,1480.5,136
1763,5512.5,136
1776,1480.5,136
1778,11308.5,136
1779,1239,136
1780,1596,136
1781,4005.75,136
1787,1149.75,136
1789,2646,136
1791,1359.75,136
1792,3276,136
1798,1522.5,137
1799,2084.25,137
1800,7560,137
1801,4383.75,137
1806,3869.25,137
1810,3969,137
1811,4494,137
1814,1653.75,137
1816,2136.75,137
1817,5612.25,137
1822,3381,137
1833,6357.75,137
1834,2278.5,137
1839,3869.25,137
1840,6872.25,137
1842,1569.75,137
1844,1197,137
1848,4677.75,137
1849,4005.75,137
1863,4835.25,137
1865,1496.25,137
1868,1606.5,137
1871,1302,137
1872,3228.75,137
1876,1191.75,137
1877,1627.5,138
1878,2877,138
1882,2934.75,138
1883,1433.25,138
1884,2394,138
1889,3260.25,138
1895,2037,138
1897,2646,138
1899,939.75,138
1913,1695.75,138
1914,5617.5,138
1918,1464.75,138
1922,10017,138
1923,1758.75,138
1925,1118.25,138
1927,3711.75,138
1929,6903.75,138
1937,9066.75,138
1939,4032,138
1945,1648.5,138
1949,1895.25,138
1950,2493.75,138
1953,1333.5,138
1958,1701,138
1973,1239,138
1977,903,139
1979,1197,139
1981,3202.5,139
1987,2373,139
1990,1711.5,139
1999,5874.75,139
2003,3339,139
2006,3396.75,139
2011,1722,139
2013,5097.75,139
2017,6347.25,139
2018,2037,139
2021,1848,139
2026,4368,139
2030,9040.5,139
2034,2556.75,139
2037,5659.5,139
2039,3255,139
2041,1921.5,139
2051,1380.75,139
2052,1270.5,139
2056,2850.75,139
2059,1963.5,139
2060,5880,139
2061,7848.75,139
2078,3900.75,140
2081,4247.25,140
2083,2761.5,140
2098,1275.75,140
2106,2425.5,140
2107,3055.5,140
2112,1438.5,140
2114,1239,140
2117,5066.25,140
2118,4735.5,140
2132,3323.25,140
2134,2562,140
2135,1475.25,140
2141,1191.75,140
2142,1464.75,140
2144,1543.5,140
2148,1092,140
2154,3864,140
2164,1401.75,140
2171,1538.25,140
2177,2976.75,140
2179,11907,140
2185,1139.25,140
2190,3874.5,140
2191,5407.5,140
2197,6867,141
2200,1359.75,141
2210,1632.75,141
2212,1743,141
2215,2777.25,141
2217,8095.5,141
2218,1911,141
2222,3654,141
2223,1176,141
2226,4835.25,141
2235,3060.75,141
2236,4541.25,141
2239,3696,141
2240,3900.75,141
2241,1134,141
2243,4777.5,141
2249,1018.5,141
2252,3501.75,141
2254,2157.75,141
2257,1932,141
2258,3811.5,141
2263,3076.5,141
2275,1239,141
2278,5197.5,141
2279,2509.5,141
2288,1716.75,142
2296,3286.5,142
2301,2819.25,142
2304,1449,142
2305,2079,142
2310,1848,142
2313,1942.5,142
2316,2415,142
2317,4231.5,142
2318,1039.5,142
2319,9077.25,142
2322,4289.25,142
2323,3176.25,142
2325,4121.25,142
2326,1701,142
2332,1302,142
2333,5066.25,142
2339,2084.25,142
2342,1512,142
2345,3118.5,142
2352,1396.5,142
2357,4257.75,142
2364,1596,142
2372,1260,142
2377,1265.25,142
2380,3181.5,143
2381,5113.5,143
2386,1333.5,143
2390,7050.75,143
2391,1071,143
2396,1664.25,143
2398,2226,143
2399,1254.75,143
2403,2037,143
2409,1947.75,143
2412,1963.5,143
2415,4646.25,143
2419,17787,143
2421,1123.5,143
2433,4373.25,143
2434,1727.25,143
2437,2798.25,143
2439,1407,143
2448,2567.25,143
2451,4536,143
2453,3113.25,143
2457,2247,143
2463,1680,143
2469,3575.25,143
2471,2520,143
2473,3937.5,144
2477,3974.25,144
2478,1680,144
2485,1207.5,144
2488,2089.5,144
2495,6562.5,144
2503,5685.75,144
2514,3244.5,144
2524,5344.5,144
2530,2619.75,144
2535,2047.5,144
2539,1338.75,144
2540,8547,144
2545,2047.5,144
2546,2646,144
2550,2877,144
2564,1774.5,144
2567,3386.25,144
2571,3559.5,144
2577,1559.25,144
2578,1496.25,144
2579,2084.25,144
2584,1690.5,144
2587,1181.25,144
2588,6478.5,144
2594,11245.5,145
2596,3990,145
2608,2010.75,145
2612,1239,145
2617,1596,145
2619,1517.25,145
2620,1706.25,145
2621,18249,145
2624,2026.5,145
2626,2042.25,145
2627,1417.5,145
2629,1207.5,145
2633,2724.75,145
2637,1359.75,145
2638,1296.75,145
2643,4415.25,145
2655,6599.25,145
2661,1359.75,145
2662,1869,145
2664,1706.25,145
2669,2367.75,145
2673,1265.25,145
2676,1758.75,145
2688,1879.5,145
2689,6042.75,145
2691,1270.5,146
2692,1722,146
2694,2189.25,146
2695,1233.75,146
2698,2084.25,146
2703,2210.25,146
2704,1517.25,146
2706,2252.25,146
2709,1296.75,146
2710,2730,146
2712,1643.25,146
2713,5066.25,146
2714,1800.75,146
2734,1869,146
2737,2793,146
2741,3181.5,146
2746,1212.75,146
2749,3286.5,146
2750,5701.5,146
2751,2304.75,146
2758,1811.25,146
2760,5407.5,146
2769,1086.75,146
2770,2273.25,146
2771,3360,146
2772,4032,147
2775,1527.75,147
2779,4399.5,147
2782,4189.5,147
2788,3906,147
2789,2063.25,147
2790,2829.75,147
2791,1197,147
2803,1911,147
2807,1643.25,147
2809,2331,147
2817,5118.75,147
2828,1485.75,147
2832,1302,147
2833,3150,147
2836,1428,147
2840,5449.5,147
2842,1401.75,147
2847,2399.25,147
2849,1239,147
2857,1606.5,147
2861,4179,147
2863,1249.5,147
2871,1848,147
2872,4473,147
2876,4425.75,148
2878,1328.25,148
2879,1848,148
2881,3785.25,148
2885,3339,148
2893,6142.5,148
2894,4840.5,148
2897,1296.75,148
2898,6247.5,148
2899,3832.5,148
2900,4289.25,148
2902,2488.5,148
2904,2079,148
2906,3538.5,148
2907,5486.25,148
2915,4919.25,148
2920,2583,148
2923,1480.5,148
2925,1239,148
2926,2168.25,148
2927,9607.5,148
2931,2026.5,148
2944,2924.25,148
2948,1323,148
2951,1239,148
2954,1107.75,149
2955,1386,149
2956,1191.75,149
2959,1338.75,149
2964,1370.25,149
2980,1732.5,149
2982,3034.5,149
2985,2798.25,149
2987,1270.5,149
2994,1617,149
3012,1764,149
3020,1391.25,149
3022,1590.75,149
3027,1039.5,149
3031,1218,149
3033,1564.5,149
3034,2745.75,149
3039,1911,149
3040,2184,149
3044,8436.75,149
3053,1359.75,149
3062,2047.5,149
3063,6305.25,149
3064,2877,149
3074,1480.5,149
3081,1821.75,150
3086,1695.75,150
3087,1680,150
3090,1821.75,150
3093,3039.75,150
3095,1533,150
3096,5407.5,150
3099,1926.75,150
3103,1270.5,150
3104,1281,150
3108,5596.5,150
3111,1249.5,150
3117,3192,150
3119,3543.75,150
3120,3570,150
3124,2189.25,150
3128,1244.25,150
3131,2163,150
3145,1512,150
3146,1149.75,150
3170,1932,150
3171,4320.75,150
3173,1491,150
3178,5097.75,150
3188,7654.5,150
3189,1538.25,151
3194,1512,151
3195,3927,151
3203,8520.75,151
3204,2525.25,151
3211,10410.75,151
3217,1107.75,151
3225,1554,151
3244,2850.75,151
3249,5507.25,151
3263,5990.25,151
3264,9276.75,151
3269,3974.25,151
3273,5013.75,151
3275,1102.5,151
3284,1790.25,151
3290,1732.5,151
3292,4105.5,151
3295,1979.25,151
3296,2247,151
3299,7738.5,151
3305,2021.25,151
3308,1275.75,151
3312,5822.25,151
3319,1249.5,151
3322,3339,152
3327,6431.25,152
3330,3722.25,152
3341,6079.5,152
3351,2598.75,152
3352,2115.75,152
3355,1197,152
3365,3491.25,152
3372,4714.5,152
3373,4483.5,152
3378,3606.75,152
3379,2640.75,152
3394,2105.25,152
3395,2362.5,152
3403,1695.75,152
3409,2289,152
3412,2672.25,152
3416,2373,152
3422,5019,152
3425,2514.75,152
3426,2703.75,152
3430,3606.75,152
3431,3454.5,152
3434,4399.5,152
3439,2089.5,152
3441,4830,153
3447,4698.75,153
3453,1312.5,153
3456,5769.75,153
3462,1291.5,153
3463,2063.25,153
3469,1344,153
3482,4908.75,153
3485,2205,153
3488,1375.5,153
3489,2415,153
3490,6903.75,153
3499,2499,153
3500,6037.5,153
3505,2430.75,153
3512,1107.75,153
3514,2304.75,153
3515,3570,153
3516,2068.5,153
3517,3764.25,153
3518,5764.5,153
3524,4457.25,153
3526,1869,153
3532,1344,153
3533,3423,153
3537,3260.25,154
3546,3129,154
3552,1848,154
3553,1396.5,154
3572,1743,154
3574,2929.5,154
3575,6195,154
3576,1071,154
3579,3129,154
3580,1653.75,154
3582,2499,154
3584,2315.25,154
3588,5292,154
3590,3029.25,154
3591,3391.5,154
3592,1296.75,154
3594,5764.5,154
3598,1454.25,154
3601,3606.75,154
3605,8410.5,154
3608,4473,154
3609,1344,154
3610,3538.5,154
3611,3066,154
3617,1475.25,154
3621,3092.25,155
3622,1622.25,155
3629,3659.25,155
3630,2483.25,155
3637,2714.25,155
3643,1491,155
3651,1601.25,155
3661,2268,155
3672,4179,155
3674,3375.75,155
3675,2441.25,155
3677,2252.25,155
3681,2877,155
3682,3060.75,155
3683,1386,155
3689,1648.5,155
3696,1338.75,155
3709,1464.75,155
3710,10353,155
3713,3066,155
3719,5019,155
3732,2945.25,155
3734,2850.75,155
3738,2378.25,155
3742,7549.5,155
3744,7838.25,156
3745,1554,156
3749,4210.5,156
3751,8095.5,156
3755,3848.25,156
3756,1911,156
3763,1506.75,156
3765,2955.75,156
3766,3328.5,156
3767,6567.75,156
3769,4688.25,156
3770,1932,156
3774,5838,156
3775,9313.5,156
3776,6504.75,156
3777,1359.75,156
3780,1989.75,156
3784,1643.25,156
3785,1916.25,156
3786,4730.25,156
3791,3664.5,156
3819,1181.25,156
3820,1197,156
3825,2467.5,156
3831,1890,156
3833,4320.75,157
3834,1438.5,157
3837,1097.25,157
3839,1480.5,157
3841,1932,157
3843,1638,157
3848,8289.75,157
3850,6121.5,157
3851,4173.75,157
3857,8452.5,157
3867,2556.75,157
3875,4320.75,157
3877,2373,157
3878,1617,157
3883,1701,157
3889,4483.5,157
3892,5281.5,157
3893,2955.75,157
3895,3654,157
3897,5055.75,157
3905,3003,157
3912,1449,157
3917,2714.25,157
3935,2483.25,157
3937,1107.75,157
3940,2247,158
3942,2252.25,158
3946,4189.5,158
3955,4457.25,158
3960,1191.75,158
3961,1968.75,158
3962,1323,158
3963,6441.75,158
3976,4063.5,158
3980,971.25,158
3984,1422.75,158
3987,850.5,158
3994,3433.5,158
3998,1596,158
4001,2745.75,158
4003,1391.25,158
4008,1827,158
4009,2163,158
4015,3391.5,158
4020,1695.75,158
4036,1076.25,158
4040,2026.5,158
4041,4536,158
4046,6405,158
4047,1653.75,158
4057,5859,159
4060,2877,159
4070,2945.25,159
4071,3816.75,159
4072,1842.75,159
4074,4168.5,159
4081,1690.5,159
4090,3486,159
4091,2446.5,159
4094,9880.5,159
4102,5958.75,159
4112,1286.25,159
4117,1286.25,159
4121,3937.5,159
4122,1659,159
4123,2651.25,159
4126,2231.25,159
4127,5412.75,159
4135,1428,159
4142,2672.25,159
4145,6247.5,159
4151,2625,159
4154,2315.25,159
4158,1438.5,159
4163,1354.5,159
4165,2850.75,160
4167,1779.75,160
4180,1533,160
4183,3244.5,160
4189,3570,160
4194,1617,160
4202,1165.5,160
4206,1370.25,160
4208,2835,160
4210,1039.5,160
4211,3974.25,160
4214,1160.25,160
4217,2084.25,160
4221,2147.25,160
4222,1806,160
4223,3202.5,160
4225,2420.25,160
4228,1590.75,160
4229,2168.25,160
4236,1543.5,160
4237,94.5,160
4238,1517.25,160
4240,6121.5,160
4243,1596,160
4244,2913.75,160
4248,1396.5,161
4250,2493.75,161
4251,1470,161
4256,2388.75,161
4257,4635.75,161
4259,3491.25,161
4265,215.25,161
4266,7733.25,161
4270,3386.25,161
4275,5832.75,161
4277,2583,161
4278,2646,161
4280,2551.5,161
4285,4546.5,161
4288,7628.25,161
4290,3344.25,161
4296,3795.75,161
4310,2457,161
4311,2194.5,161
4315,5880,161
4325,7308,161
4326,1638,161
4328,1081.5,161
4334,2667,161
4337,2115.75,161
4339,6242.25,162
4342,2714.25,162
4343,1123.5,162
4347,5617.5,162
4349,1617,162
4351,9807,162
4355,1727.25,162
4356,1317.75,162
4361,3932.25,162
4365,3396.75,162
4378,2084.25,162
4379,1050,162
4391,2084.25,162
4402,2126.25,162
4406,4278.75,162
4408,4446.75,162
4409,1344,162
4412,5082,162
4414,4578,162
4417,1223.25,162
4419,1191.75,162
4420,6116.25,162
4421,3050.25,162
4422,1386,162
4425,1197,162
4428,3118.5,163
4429,1197,163
4434,1517.25,163
4441,1454.25,163
4442,9980.25,163
4448,4137,163
4460,1548.75,163
4464,4126.5,163
4468,7906.5,163
4469,1071,163
4473,1349.25,163
4485,1050,163
4486,5013.75,163
4490,2252.25,163
4495,2719.5,163
4497,1512,163
4500,1811.25,163
4506,934.5,163
4508,1191.75,163
4515,4326,163
4517,4683,163
4518,1417.5,163
4519,1748.25,163
4522,3428.25,163
4523,1580.25,163
4527,5507.25,164
4529,1123.5,164
4534,1716.75,164
4535,1118.25,164
4536,4725,164
4546,5465.25,164
4547,3512.25,164
4549,3202.5,164
4550,1155,164
4552,6772.5,164
4553,6982.5,164
4555,1659,164
4556,2630.25,164
4557,6882.75,164
4558,3281.25,164
4561,2583,164
4563,4383.75,164
4565,3045,164
4566,6562.5,164
4573,1181.25,164
4574,1669.5,164
4576,1905.75,164
4582,3092.25,164
4590,1496.25,164
4591,1606.5,164
4601,8268.75,165
4604,1123.5,165
4605,1060.5,165
4608,7796.25,165
4615,1039.5,165
4617,5076.75,165
4627,2493.75,165
4628,1475.25,165
4637,8363.25,165
4638,2136.75,165
4651,1538.25,165
4659,1501.5,165
4665,5916.75,165
4671,2441.25,165
4673,8342.25,165
4675,1816.5,165
4687,4058.25,165
4690,3727.5,165
4694,1123.5,165
4695,1155,165
4697,2730,165
4700,2409.75,165
4708,6053.25,165
4715,2656.5,165
4723,1517.25,165
4729,2394,166
4735,1281,166
4738,1743,166
4740,1911,166
4744,1380.75,166
4745,2441.25,166
4747,1732.5,166
4750,2273.25,166
4753,3801,166
4765,5234.25,166
4769,2777.25,166
4780,1396.5,166
4781,1711.5,166
4787,9413.25,166
4789,1538.25,166
4792,1590.75,166
4800,4751.25,166
4814,1680,166
4815,1380.75,166
4823,3302.25,166
4825,6819.75,166
4828,1512,166
4830,3281.25,166
4836,1695.75,166
4838,8106,166
4839,2278.5,167
4842,4919.25,167
4855,1695.75,167
4859,1176,167
4863,3213,167
4865,1197,167
4871,2913.75,167
4876,4578,167
4880,2257.5,167
4885,3937.5,167
4888,4893,167
4892,924,167
4900,2010.75,167
4905,5397,167
4907,3318,167
4908,1512,167
4916,2252.25,167
4921,3501.75,167
4927,3417.75,167
4932,1359.75,167
4934,7959,167
4935,1932,167
4939,1491,167
4940,1118.25,167
4946,1218,167
4951,1139.25,168
4957,3491.25,168
4958,1375.5,168
4961,4147.5,168
4964,2163,168
4975,1947.75,168
4979,4147.5,168
4980,2656.5,168
4984,1181.25,168
4985,3790.5,168
4992,1806,168
4993,8037.75,168
4995,1050,168
4998,3853.5,168
5008,15713.25,168
5009,14537.25,168
5027,9402.75,168
5030,5517.75,168
5034,6688.5,168
5037,5832.75,168
5041,2441.25,168
5076,4830,168
5080,2047.5,168
5084,17514,168
5092,8001,168
5112,10767.75,169
5114,13954.5,169
5129,10169.25,169
5130,11439.75,169
5132,13308.75,169
5133,5449.5,169
5137,14017.5,169
5211,18264.75,169
5229,1333.5,169
5288,12222,169
5337,3228.75,169
5349,15981,169
5362,2693.25,169
5394,4651.5,169
5454,7171.5,169
5509,14631.75,169
5510,16222.5,169
5512,5769.75,169
5513,3496.5,169
5514,17288.25,169
5516,2761.5,169
5519,4425.75,169
5537,5470.5,169
5579,1328.25,169
5633,3769.5,169
5666,6930,170
5711,4845.75,170
5712,13986,170
5753,9119.25,170
5779,11497.5,170
5780,1632.75,170
5794,16327.5,170
5795,12867.75,170
5796,14185.5,170
5797,11224.5,170
5799,13419,170
5819,4604.25,170
6048,5512.5,170
6051,3664.5,170
6245,16380,170
6547,5512.5,170
6549,6216,170
6584,17067.75,170
6590,12852,170
6649,6273.75,170
6689,504,170
6709,5496.75,170
6711,1333.5,170
6772,2315.25,170
6778,8604.75,170
6783,672,171
6786,15251.25,171
6789,68.25,171
6790,3407.25,171
6798,5659.5,171
6812,9255.75,171
6856,7024.5,171
6877,3391.5,171
6992,15156.75,171
7016,4761.75,171
7062,14836.5,171
7065,17388,171
7069,5029.5,171
7078,1438.5,171
7091,14421.75,171
7104,1821.75,171
7211,13356,171
7252,4347,171
7275,14127.75,171
7278,4179,171
7297,13592.25,171
7327,4315.5,171
7328,3066,171
7353,4809,171
7387,9014.25,171
7388,4137,172
7431,2026.5,172
7435,7218.75,172
7442,11544.75,172
7483,6121.5,172
7494,4399.5,172
7515,10594.5,172
7527,4672.5,172
7540,18768.75,172
7556,9486.75,172
7579,16222.5,172
7585,11124.75,172
7588,2268,172
7589,16028.25,172
7594,14920.5,172
7608,9318.75,172
7616,8841,172
7656,7449.75,172
7660,10179.75,172
7692,13928.25,172
7700,8116.5,172
7702,15015,172
7703,115.5,172
7706,6137.25,172
7719,5407.5,172
7745,3407.25,173
7859,8027.25,173
7873,16584.75,173
7900,871.5,173
7962,2835,173
7971,9219,173
7979,16054.5,173
7982,12474,173
7988,18705.75,173
8011,14925.75,173
8018,8247.75,173
8025,3108,173
8099,4131.75,173
8107,13413.75,173
8115,15093.75,173
8117,2667,173
8118,4026.75,173
8120,6163.5,173
8129,17178,173
8164,9628.5,173
8206,10547.25,173
8207,9623.25,173
8215,10935.75,173
8254,13776,173
8315,498.75,174
8320,15981,173
8333,8841,174
8341,11114.25,174
8353,2866.5,174
8354,2499,174
8356,6657,174
8374,6998.25,174
8375,5748.75,174
8451,11450.25,174
8452,2478,174
8472,9912,174
8473,11298,174
8476,12558,174
8482,10594.5,174
8483,11413.5,174
8485,11592,174
8497,17934,174
8502,11991,174
8503,3869.25,174
8508,12484.5,174
8513,6888,174
8515,7749,174
8528,7539,174
8567,11114.25,174
8581,7775.25,174
369,5916.96,175
441,4042.08,175
587,7166.88,175
626,3286.08,175
932,6975.36,175
970,12045.6,175
1165,7539.84,175
1287,7882.56,175
1506,4586.4,175
1510,7116.48,175
1557,2368.8,175
2010,20008.8,175
2014,8709.12,175
2040,6672.96,175
2494,15341.76,175
2555,5271.84,175
2672,5564.16,175
2864,2903.04,175
3501,4132.8,175
3907,8275.68,175
3914,3739.68,175
4007,6632.64,175
4144,3084.48,175
4299,6481.44,175
4300,5211.36,175
4837,11551.68,176
4994,4747.68,176
5210,7963.2,176
5385,19444.32,176
5692,26953.92,176
5705,4233.6,176
5724,15452.64,176
6269,1653.12,176
6574,7832.16,176
6608,16460.64,176
6671,2237.76,176
6684,4465.44,176
6780,17277.12,176
6785,6249.6,176
6991,18516.96,176
7017,19535.04,176
7032,18113.76,176
7051,7156.8,176
7059,12620.16,176
7060,15039.36,176
7061,21399.84,176
7070,19676.16,176
7126,14767.2,176
7137,20976.48,176
7188,16037.28,176
7259,6652.8,177
7385,23284.8,177
7392,14243.04,177
7412,252,177
7413,25784.64,177
7415,21319.2,177
7437,4747.68,177
7438,21117.6,177
7439,7932.96,177
7513,13255.2,177
7613,7862.4,177
7705,15220.8,177
7724,21782.88,177
7840,7529.76,177
7909,9848.16,177
7961,13174.56,177
7991,17609.76,177
7998,24444,177
8002,24544.8,177
8003,12902.4,177
8068,24796.8,177
8090,26883.36,177
8092,16984.8,177
8100,20432.16,177
8110,7348.32,177
10,3350.86,178
62,4247.15,178
239,9665.56,178
303,5815.64,178
330,2016.63,178
402,4450.84,178
449,8657.25,178
453,4430.47,178
474,2688.84,178
608,3157.35,178
694,8015.6,178
699,6100.82,178
720,2301.81,178
724,3941.6,178
746,4369.36,178
764,4033.26,178
780,5235.09,178
835,8616.51,178
964,2984.2,178
992,7801.71,178
1046,7017.46,178
1047,4501.77,178
1094,2220.33,178
1113,6538.77,178
1116,5856.38,178
1121,11692.38,179
1148,8117.44,179
1202,4705.47,179
1213,4949.91,179
1226,6681.36,179
1286,4074,179
1419,2851.8,179
1531,4776.76,179
1558,6253.59,179
1565,2016.63,179
1571,2322.18,179
1580,4664.73,179
1603,2709.21,179
1616,8127.63,179
1617,5540.64,179
1624,4389.73,179
1691,6304.52,179
1693,3778.64,179
1765,8636.88,179
1772,5224.9,179
1793,7689.67,179
1828,5815.64,179
1860,6324.88,179
1909,6569.32,179
1970,7048.02,179
2047,2057.37,180
2075,6284.14,180
2213,2322.18,180
2242,3768.45,180
2266,10307.22,180
2303,7465.6,180
2438,8759.1,180
2467,5611.94,180
2475,2108.29,180
2558,4420.29,180
2576,5825.82,180
2606,3116.61,180
2634,3829.56,180
2651,6620.25,180
2670,7730.42,180
2717,6223.04,180
2776,5886.93,180
2883,5051.76,180
2909,11447.94,180
2914,3187.9,180
2921,2464.77,180
3066,7465.6,180
3079,5601.75,180
